title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Project Manager - SAP,https://www.naukri.com/job-listings-project-manager-sap-carbynetech-india-hyderabad-secunderabad-8-to-13-years-050124908378,,CARBYNETECH,https://www.naukri.com/carbynetech-jobs-careers-123597191,https://www.ambitionbox.com/reviews/carbynetech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,24  Reviews,8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,- Overall 8+ years of experience in IT Industry with SAP Project Management experienceS...,Project Management,SAP S/4 HANA,SAP ECC,Project Implementation,SAP Implementation,Management,SAP Hana,SAP,26 Days Ago
Technical Project Manager - Agile / Scrum Methodologies,https://www.naukri.com/job-listings-technical-project-manager-agile-scrum-methodologies-carbynetech-india-hyderabad-secunderabad-10-to-15-years-050124908377,,CARBYNETECH,https://www.naukri.com/carbynetech-jobs-careers-123597191,https://www.ambitionbox.com/reviews/carbynetech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,24  Reviews,10-15 Yrs,Not disclosed,Hyderabad/Secunderabad,"Key duties/responsibilities will include :Analyze, plan, and develop requirements and s...",Agile,Project Management,Scrum,Azure DevOps,project planning,Devops,Project,Planning,26 Days Ago
Project Manager - PMP Certified,https://www.naukri.com/job-listings-project-manager-pmp-certified-carbynetech-india-hyderabad-secunderabad-6-to-10-years-050124908376,,CARBYNETECH,https://www.naukri.com/carbynetech-jobs-careers-123597191,https://www.ambitionbox.com/reviews/carbynetech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,24  Reviews,6-10 Yrs,Not disclosed,Hyderabad/Secunderabad,Job Requirements :- Certified Scrum Master- 3-5 years of Scrum master experience with i...,Project Management,PMP,SaaS,Agile,Scrum,Project Planning,Project,PMI,26 Days Ago
Agile Project Manager,https://www.naukri.com/job-listings-agile-project-manager-eruvaka-technologies-vijayawada-andhra-pradesh-hyderabad-secunderabad-telangana-10-to-18-years-041023005300,,Eruvaka Technologies,https://www.naukri.com/eruvaka-technologies-jobs-careers-1107380,https://www.ambitionbox.com/reviews/eruvaka-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,46  Reviews,10-18 Yrs,Not disclosed,"Vijayawada, Andhra Pradesh, Hyderabad/ Secunderabad, Telangana",Role & responsibilities  Discussing potential projects and their parameters with client...,Application Development,IT Project Management,project management,development,software development,PMI,PMP,application,20 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-wallero-technologies-hyderabad-secunderabad-chennai-10-to-20-years-040124501459,,Wallero Technologies,https://www.naukri.com/wallero-technologies-jobs-careers-2398622,https://www.ambitionbox.com/reviews/wallero-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,17  Reviews,10-20 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai",". Strong experience in HTML, JavaScript, CSS, jQuery, WEB API, NET with C# . Strong exp...",Health insurance,Budget analysis,MS SQL,jQuery,Web technologies,Analytical,Resource allocation,Corporate,26 Days Ago
Delivery Manager S4/HANA,https://www.naukri.com/job-listings-delivery-manager-s4-hana-dsm-shared-services-india-p-ltd-hyderabad-secunderabad-6-to-10-years-040124500977,https://img.naukimg.com/logo_images/groups/v1/4590193.gif,Dsm Shared Services India,https://www.naukri.com/dsm-shared-services-india-jobs-careers-737053,https://www.ambitionbox.com/reviews/dsm-shared-services-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,89  Reviews,6-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelor s or master s degree or equivalent experienceShould you need assistance, and a...",Service contracts,Change management,SAP,Managed services,Performance management,Nutrition,Cloud Services,Disaster recovery,26 Days Ago
Senior Analyst / Manager - Chief Of Staff,https://www.naukri.com/job-listings-senior-analyst-manager-chief-of-staff-risk-resources-hyderabad-secunderabad-2-to-6-years-030124909136,,Risk Resources,https://www.naukri.com/risk-resources-jobs-careers-2736734,,,,2-6 Yrs,Not disclosed,Hyderabad/Secunderabad,- The candidate should have a masters degree with two to six years of experience in man...,Project management,Program Management,operations,Strategy planning,Strategic planning,Program,Project,Management,27 Days Ago
Project Specialist - Contract Management,https://www.naukri.com/job-listings-project-specialist-contract-management-sanofi-india-ltd-hyderabad-secunderabad-4-to-6-years-020124501205,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,4-6 Yrs,Not disclosed,Hyderabad/Secunderabad,"Experience : Post Graduate degree in any work stream with >4 years of experience, life ...",Analytical skills,Data management,Contract management,Project management,Diversity and Inclusion,Project planning,Life sciences,Stakeholder management,28 Days Ago
Associate Project Manager- Communication,https://www.naukri.com/job-listings-associate-project-manager-communication-sanofi-india-ltd-hyderabad-secunderabad-6-to-8-years-020124501204,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,6-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience : 6 to 8 years of Experience - Learning and Pharma industry / 3+ years of re...,Interpersonal skills,Communication management,Senior Executive,Social media,Intranet,Diversity and Inclusion,Pharma,Stakeholder management,28 Days Ago
Proposal Writer,https://www.naukri.com/job-listings-proposal-writer-techsur-solutions-hyderabad-secunderabad-3-to-8-years-011123005513,,Techsur Solutions,https://www.naukri.com/techsur-solutions-jobs-careers-5893194,,,,3-8 Yrs,5-15 Lacs PA,Remote,"Bachelor s or master s degree in applicable field (English, writing, communications, et...",Proposal Writing,RFI,RFP/RFQ,Proposal Building,RFQ,RFP,Proposals,Building,16 Days Ago
quality control,https://www.naukri.com/job-listings-quality-control-venkata-praneeth-developers-hyderabad-secunderabad-2-to-4-years-200323004446,,Venkata Praneeth Developers,https://www.naukri.com/venkata-praneeth-developers-jobs-careers-4580472,https://www.ambitionbox.com/reviews/venkata-praneeth-developers-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,12  Reviews,2-4 Yrs,2-3.5 Lacs PA,Hyderabad/Secunderabad,Quality control certification is advantageous  Desired Candidate Profile . 2 - 5 years ...,quality control,Control,Quality,,,,,,21 Days Ago
OPEX Analyst,https://www.naukri.com/job-listings-opex-analyst-reckitt-hyderabad-secunderabad-6-to-10-years-150124500790,https://img.naukimg.com/logo_images/groups/v1/717262.gif,Reckitt,https://www.naukri.com/reckitt-jobs-careers-2116,https://www.ambitionbox.com/reviews/reckitt-benckiser-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,1288  Reviews,6-10 Yrs,Not disclosed,Hyderabad/Secunderabad,Lean Six Sigma Black Belt or Green Belt Certification is mandatory 6-10 years overall e...,Green belt,Automation,Operational excellence,Kaizen,Process improvement,Business analytics,Process re-engineering,Resource management,15 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-carrierin-services-hyderabad-secunderabad-10-to-14-years-120124500972,https://img.naukimg.com/logo_images/groups/v1/230854.gif,Carrier,https://www.naukri.com/carrier-jobs-careers-29962,https://www.ambitionbox.com/reviews/carrier-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,384  Reviews,10-14 Yrs,Not disclosed,Hyderabad/Secunderabad,Problem solving attitude with focus on teamwork . Proficient in Microsoft Office progra...,Health insurance,ERP,Diversity and Inclusion,Employee engagement,SAP support,Strategic planning,power bi,Continuous improvement,18 Days Ago
Project Manager - Software product,https://www.naukri.com/job-listings-project-manager-software-product-ngenue-hyderabad-secunderabad-10-to-18-years-090124007947,,nGenue,https://www.naukri.com/ngenue-india-jobs-careers-4062986,https://www.ambitionbox.com/reviews/ngenue-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,7  Reviews,10-18 Yrs,Not disclosed,Hybrid - Hyderabad/Secunderabad,We are looking for Project Manager who can handle our software product development and ...,Project Management,Software Project,SOW,Client Engagement,Project Planning,Project Execution,Report Generation,Schedule,22 Days Ago
Senior Program Manager,https://www.naukri.com/job-listings-senior-program-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-10-to-13-years-050124500745,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,10-13 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelor s degree or higher in computer science or a related field, or equivalent exper...",Computer science,Competitive analysis,Senior Executive,Customer satisfaction,Billing,product life cycle,Commerce,Engineering Design,25 Days Ago
Datacenter Technical Program Manager,https://www.naukri.com/job-listings-datacenter-technical-program-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-4-to-9-years-020124501298,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,4-9 Yrs,Not disclosed,Hyderabad/Secunderabad,". Bachelors Degree AND 2+ years experience in engineering, product / technical program ...",GIS,remediation,Data analysis,Manager Quality Assurance,AutoCAD,Project management,Production,Market intelligence,28 Days Ago
Technical Program Manager,https://www.naukri.com/job-listings-technical-program-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-3-to-5-years-020124501242,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Required Qualifications: . Bachelors degree and 6+ years of experience in engineering, ...",Supply chain,Procurement,TPM,corporate sustainability,Data analysis,Demand forecasting,Resourcing,Strategic sourcing,28 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-8-to-12-years-020124500859,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,. Bachelors degree in related field AND 3+ years experience in project management  . Ba...,PMP,Process improvement,Project initiation,Project management,Intellectual property,SOW,microsoft,Risk management,28 Days Ago
Datacenter EPC Integrated Planner & Scheduler,https://www.naukri.com/job-listings-datacenter-epc-integrated-planner-scheduler-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-10-to-12-years-020124500849,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,10-12 Yrs,Not disclosed,Hyderabad/Secunderabad,". Bachelors degree in Engineering, Construction Management, or related field. 10+ years...",Procurement,Construction,MS project,Project management,Cloud,EPC,Project planning,Scheduling,28 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-orbit-techsol-w-pvt-ltd-pune-maharashtra-3-to-3-years-130124006188,https://img.naukimg.com/logo_images/groups/v1/4073920.gif,Orbit Techsol India,https://www.naukri.com/orbit-techsol-india-jobs-careers-4902986,https://www.ambitionbox.com/reviews/orbit-techsol-w-pvt-ltd-earlier-known-as-orbit-per-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,101  Reviews,3-3 Yrs,4.75-6 Lacs PA,"Pune, Maharashtra","3 Years exp as project Manager, SDWAN migration , o365, Email Filter , AD/DNS Migration...",IT Project Management,Email,Project Management,Network Management,SD WAN,DNS Management,ZSCALAR,Server Management,17 Days Ago
It Project Coordinator,https://www.naukri.com/job-listings-it-project-coordinator-shro-systems-pune-maharashtra-2-to-4-years-100124006333,https://img.naukimg.com/logo_images/groups/v1/4629097.gif,Shro Systems,https://www.naukri.com/shro-systems-jobs-careers-559857,https://www.ambitionbox.com/reviews/shro-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,59  Reviews,2-4 Yrs,Not disclosed,"Pune, Maharashtra","Project Calendar Creation, Deadline Management, Strategic Development, Administrative S...",Project Coordination,Good presentation,Project Documentation,Javascript,Bootstrap,project management calendar,Good Comm Skills,Project Planning,21 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-omfys-technologies-india-pvt-ltd-pune-maharashtra-4-to-9-years-080124001383,,OMFYS Technologies India Pvt.Ltd,https://www.naukri.com/omfys-technologies-jobs-careers-3176406,https://www.ambitionbox.com/reviews/omfys-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,24  Reviews,4-9 Yrs,Not disclosed,"Pune, Maharashtra",Requirement Gathering Leading a Team of Developers Should have at least -4 to 9 years o...,Software Project Management,PMP,Technical Delivery,CSM,Delivery Management,Agile Management,Project Delivery,Scrum,23 Days Ago
Project Coordinator,https://www.naukri.com/job-listings-project-coordinator-orbittal-electromech-engineering-projects-pune-maharashtra-6-to-10-years-060124004761,,Orbittal Electromech Engineering Projects,https://www.naukri.com/orbittal-electromech-engineering-projects-jobs-careers-7123356,https://www.ambitionbox.com/reviews/orbittal-elctromech-engineering-projects-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,30  Reviews,6-10 Yrs,Not disclosed,"Pune, Maharashtra(Warje)",Study & Preparation inputs circulation of execution budgets important details commercia...,Turnkey Project Management,Communication Skills,AutoCAD,Report Preparation,Electrical Projects,Sourcing,Coordination Skills,Reporting,25 Days Ago
